left,top,right,bottom,origin_url,width,height
29.0106,97.5646,213.9929,202.5748,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4777_V8A9X72ADBT_1.jpg,227,227
18.0011,54.5708,224.0036,181.5546,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4779_AVLJZZP0ABN_1.jpg,227,227
6.9916,94.5682,222.0060,223.5723,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4780_4SXQZSUJVMN_1.jpg,227,227
0.0000,0.0000,227.0000,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4782_69EG1ZAFFVP_1.jpg,227,227
7.9904,17.5698,227.0000,204.5724,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4783_NHT42S37RTO_1.jpg,227,227
18.9999,70.5516,207.0013,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4784_7GU5QOG7GWS_1.jpg,227,227
2.9964,4.5627,227.0000,211.5640,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4785_YSIG1KFJR4Z_1.jpg,227,227
44.9914,96.5658,168.0027,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4786_MPWZC2JAASJ_1.jpg,227,227
18.0011,80.5623,206.0025,199.5557,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4787_07Y8LHZJX3A_1.jpg,227,227
12.0083,64.5588,217.0120,222.5508,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4788_OK0E6VL1NUV_1.jpg,227,227
18.9999,53.5720,223.0048,225.5699,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4789_CE9NQM7X2TO_1.jpg,227,227
1.9976,79.5635,227.0000,226.5687,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4790_HMETRQB2TKO_1.jpg,227,227
14.0059,87.5539,213.9929,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4791_ILLU07JMA9U_1.jpg,227,227
4.9940,11.5543,227.0000,214.5604,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4794_IF3HNB0MLNV_1.jpg,227,227
0.0000,0.0000,227.0000,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4795_KFNPILALETN_1.jpg,227,227
21.9963,68.5540,213.9929,216.5580,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4797_F4TORPD5KFB_1.jpg,227,227
11.0095,95.5670,208.0001,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4798_TPK84802XWM_1.jpg,227,227
11.0095,22.5638,212.9941,216.5580,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4799_L49MYOCC3HI_1.jpg,227,227
1.9976,44.5601,225.0024,203.5736,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4800_74PM0HOPGJN_1.jpg,227,227
2.9964,22.5638,226.0012,196.5593,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4801_T747WN7CTIL_1.jpg,227,227
16.0035,83.5587,214.9917,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4802_6CHJ968DLCX_1.jpg,227,227
6.9916,52.5732,227.0000,194.5617,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4803_W0JLJASNUKU_1.jpg,227,227
18.9999,54.5708,205.0037,224.5711,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4804_2DV8ANEEDUR_1.jpg,227,227
0.0000,0.0000,227.0000,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4806_8BVLCBIAX4H_1.jpg,227,227
4.9940,62.5612,227.0000,225.5699,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4808_WFMX9IK9S5B_1.jpg,227,227
22.9951,38.5673,210.9965,223.5723,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4809_U0ZXU3UYP2T_1.jpg,227,227
12.0083,59.5648,212.9941,225.5699,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4812_M3BL6DCQD7A_1.jpg,227,227
16.0035,77.5659,215.9905,222.5508,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4813_QA2249H58CO_1.jpg,227,227
6.9916,95.5670,136.9945,217.5568,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4814_THLF15PCY5Y_1.jpg,227,227
5.9928,72.5719,210.9965,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4815_S1JSRT4Y51T_1.jpg,227,227
0.0000,0.0000,227.0000,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4816_ZIYCIRFG43G_1.jpg,227,227
14.0059,67.5552,214.9917,221.5520,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4817_44SMMGLT5LK_1.jpg,227,227
20.9975,73.5707,217.0120,218.5556,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4818_MBOCD3O0AZP_1.jpg,227,227
15.0047,92.5706,215.9905,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4819_97R1SB4VDBE_1.jpg,227,227
16.0035,93.5694,206.0025,226.5687,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4820_H66AZC0BG1G_1.jpg,227,227
18.0011,81.5611,212.9941,224.5711,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4821_NUG29YFYO0W_1.jpg,227,227
19.9987,6.5603,208.0001,223.5723,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4822_53JSZJLEBLI_1.jpg,227,227
3.9952,53.5720,224.0036,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4823_70X0CBUT4ME_1.jpg,227,227
0.0000,0.0000,227.0000,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4824_DED60R7QUUI_1.jpg,227,227
0.0000,0.0000,227.0000,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4825_LXFZECKB68X_1.jpg,227,227
3.9952,80.5623,227.0000,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4827_HACSGFLLEFE_1.jpg,227,227
3.9952,27.5578,227.0000,203.5736,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4828_XHDXPREV7CE_1.jpg,227,227
3.9952,21.5650,227.0000,197.5581,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4829_JXO34UVCU8S_1.jpg,227,227
3.9952,81.5611,226.0012,223.5723,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4832_XONAONVGCTH_1.jpg,227,227
37.9998,73.5707,195.9918,222.5508,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4834_0FUU5BPNKHU_1.jpg,227,227
23.9939,55.5696,205.0037,206.5700,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4835_49O6LFCCAUI_1.jpg,227,227
24.9927,102.5586,208.9989,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4836_3MRMH9ZO84C_1.jpg,227,227
36.0022,93.5694,182.0086,219.5544,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4837_YUNZCUKSO5V_1.jpg,227,227
21.9963,87.5539,227.0000,226.5687,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4838_4NVPBU6GKVV_1.jpg,227,227
1.9976,65.5576,227.0000,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4839_ZCSALK7QWIR_1.jpg,227,227
11.0095,75.5683,210.9965,226.5687,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4840_YDDOAU7Y1IS_1.jpg,227,227
5.9928,99.5622,222.0060,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4841_GO1L7XO6I6J_1.jpg,227,227
17.0023,78.5647,205.0037,224.5711,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4842_2ILCOMHP76Y_1.jpg,227,227
13.0071,55.5696,219.0096,222.5508,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4846_CVWRW90VQWM_1.jpg,227,227
0.0000,0.0000,227.0000,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4847_EYWKZ1QQF2E_1.jpg,227,227
0.0000,0.0000,227.0000,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4849_80ZEOUGCZAI_1.jpg,227,227
18.0011,68.5540,221.0072,216.5580,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4851_UEUUY3UE9BF_1.jpg,227,227
14.0059,40.5649,211.9953,185.5725,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4853_ZZQTMWRQDXU_1.jpg,227,227
5.9928,39.5661,227.0000,186.5713,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4854_UG2IMKISXWM_1.jpg,227,227
11.0095,28.5566,212.9941,194.5617,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4855_RID0ZDD3T0U_1.jpg,227,227
10.0107,76.5671,222.0060,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4856_TQDWATJZ0AN_1.jpg,227,227
14.0059,12.5531,214.9917,226.5687,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4857_0QDDPNVFZ6M_1.jpg,227,227
0.9988,93.5694,227.0000,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4858_8M91QBUJ0XY_1.jpg,227,227
5.9928,22.5638,218.0108,220.5532,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4859_LE1KTG7GLTW_1.jpg,227,227
0.0000,0.0000,227.0000,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4860_MV86QBR7VES_1.jpg,227,227
3.9952,90.5730,227.0000,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4861_CQHGSJ2AV2J_1.jpg,227,227
29.0106,48.5553,214.9917,222.5508,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4862_UOBED2W6IUA_1.jpg,227,227
0.0000,0.0000,226.0012,215.9905,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4863_MGOVK8PKLWH_1.jpg,227,227
18.0011,65.5576,173.9955,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4864_FHCTE2NVTKL_1.jpg,227,227
2.9964,88.5527,227.0000,219.5544,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4865_A6WBOASNM9L_1.jpg,227,227
1.9976,77.5659,227.0000,215.5592,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4866_8BZWIOL4APM_1.jpg,227,227
7.9904,40.5649,225.0024,220.5532,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4867_6RKB7LDQXPN_1.jpg,227,227
35.0034,73.5707,190.9978,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4869_TP5NLVAA8GK_1.jpg,227,227
1.9976,93.5694,225.0024,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4870_CM9EB6IOQCW_1.jpg,227,227
0.0000,0.0000,227.0000,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4871_PGWRRTOTI6O_1.jpg,227,227
8.9892,48.5553,222.0060,192.5641,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4872_QAQE0JPIISG_1.jpg,227,227
22.9951,7.5591,209.9977,215.5592,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4873_HKCIWS5E5FI_1.jpg,227,227
0.9988,35.5709,213.9929,199.5557,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4876_3VDSV1HCGAV_1.jpg,227,227
19.9987,45.5589,207.0013,217.5568,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4877_AFXSGS73JYZ_1.jpg,227,227
19.9987,64.5588,227.0000,219.5544,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4878_O9SECDWI5KZ_1.jpg,227,227
0.0000,0.0000,227.0000,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4879_Z157V4MNGUV_1.jpg,227,227
8.9892,89.5742,223.0048,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4881_YHZAXDQJS2M_1.jpg,227,227
17.0023,43.5613,221.0072,223.5723,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4883_0KWNTT6QEEM_1.jpg,227,227
6.9916,50.5529,223.0048,221.5520,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4884_LVB3LNUY8JX_1.jpg,227,227
2.9964,49.5541,227.0000,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4885_YVGQPMPOT4V_1.jpg,227,227
21.9963,2.5651,201.0085,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4886_I7MWF5H2Y7J_1.jpg,227,227
2.9964,102.5586,222.0060,225.5699,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4887_78Z1X92U59C_1.jpg,227,227
2.9964,12.5531,227.0000,207.5688,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4888_JDHQ7IXDK5M_1.jpg,227,227
22.9951,71.5504,209.9977,217.5568,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4890_GFWIDPZYHRR_1.jpg,227,227
24.9927,40.5649,208.0001,196.5593,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4891_D6PYH6YH7CN_1.jpg,227,227
18.9999,59.5648,207.0013,220.5532,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4893_3BN34U3SS1A_1.jpg,227,227
15.0047,2.5651,220.0084,225.5699,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4894_XM69Y9Q5OPQ_1.jpg,227,227
37.0010,49.5541,196.9906,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4895_GHYCW6T3ADX_1.jpg,227,227
0.0000,0.0000,227.0000,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4897_28KX72UPUFJ_1.jpg,227,227
0.0000,0.0000,227.0000,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4898_9GD0EPBSNCL_1.jpg,227,227
7.9904,32.5518,227.0000,197.5581,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4899_LVC7HFLOZYK_1.jpg,227,227
2.9964,82.5599,227.0000,219.5544,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4901_FAKGBKRSVGQ_1.jpg,227,227
18.9999,9.5567,208.9989,224.5711,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4902_7D20VIXJL5E_1.jpg,227,227
0.0000,0.0000,227.0000,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4903_Y4BL9KWDD9H_1.jpg,227,227
0.0000,0.0000,227.0000,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4904_6K716B73YZV_1.jpg,227,227
37.9998,88.5527,187.0026,175.5618,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4905_0JI8Q5N24WQ_1.jpg,227,227
2.9964,40.5649,227.0000,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4906_47CO4JB8VLO_1.jpg,227,227
2.9964,63.5600,227.0000,225.5699,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4907_XALI3UMECNZ_1.jpg,227,227
18.0011,32.5518,209.9977,207.5688,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4909_O8ZOF813DBS_1.jpg,227,227
30.0094,53.5720,221.0072,223.5723,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4910_NDPGC10BQIC_1.jpg,227,227
8.9892,80.5623,213.9929,218.5556,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4911_DCKEQFQUH5W_1.jpg,227,227
0.0000,0.0000,227.0000,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4912_9FUGLQTNIMJ_1.jpg,227,227
8.9892,22.5638,224.0036,196.5593,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4913_OLLED2N9WVL_1.jpg,227,227
32.0070,3.5639,192.9954,225.5699,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4914_L0OYI8LVM2N_1.jpg,227,227
5.9928,69.5528,224.0036,217.5568,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4915_LGOCL3Q0KTY_1.jpg,227,227
2.9964,84.5575,158.9908,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4917_J5IJDCPCCLD_1.jpg,227,227
26.9903,101.5598,206.0025,226.5687,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4918_1ADIH83NHVY_1.jpg,227,227
12.0083,58.5660,215.9905,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4919_9847V0AK46A_1.jpg,227,227
8.9892,64.5588,226.0012,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4920_204NCBVQBVT_1.jpg,227,227
2.9964,52.5732,227.0000,190.5665,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4921_GCTITT8XP1A_1.jpg,227,227
2.9964,30.5542,227.0000,201.5533,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4922_KC2EENZ9TYJ_1.jpg,227,227
0.0000,0.0000,227.0000,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4923_IKQRV85NTIS_1.jpg,227,227
0.0000,0.0000,227.0000,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4924_SSZCNBQ44UM_1.jpg,227,227
1.9976,108.5514,227.0000,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4925_ALSQICHRSLB_1.jpg,227,227
3.9952,15.5722,214.9917,202.5748,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4926_KTXQFE5711K_1.jpg,227,227
1.9976,56.5684,215.9905,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4928_HNMWWL2RYGU_1.jpg,227,227
11.0095,62.5612,211.9953,208.5676,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4929_7CVU1ZMA33S_1.jpg,227,227
51.0069,66.5564,180.0110,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4931_9OO7SYQIFUP_1.jpg,227,227
0.0000,0.0000,227.0000,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4932_SQH77UPAXRI_1.jpg,227,227
4.9940,71.5504,218.0108,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4935_ZIFWTM62B9W_1.jpg,227,227
22.9951,76.5671,208.9989,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4936_LZ6VDNKHGZZ_1.jpg,227,227
0.0000,0.0000,227.0000,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4938_D7XDH2Z4AKV_1.jpg,227,227
21.9963,15.5722,200.0097,214.5604,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4939_1ZLKU26ZU1Y_1.jpg,227,227
5.9928,81.5611,217.0120,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4940_24GHO4YCWSJ_1.jpg,227,227
3.9952,34.5721,208.9989,190.5665,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4942_N06SC2KYFKB_1.jpg,227,227
1.9976,80.5623,227.0000,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4943_2M35N7VOWYI_1.jpg,227,227
0.0000,0.0000,227.0000,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4944_AN9D1DMEPZM_1.jpg,227,227
3.9952,5.5615,226.0012,211.5640,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4946_QSDY311SIBA_1.jpg,227,227
1.9976,90.5730,227.0000,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4947_9D333VPTLUB_1.jpg,227,227
18.0011,27.5578,214.9917,195.5605,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4950_AZTTIZ61DJT_1.jpg,227,227
1.9976,11.5543,227.0000,220.5532,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4951_ISPN40RZZKO_1.jpg,227,227
24.9927,7.5591,184.0062,220.5532,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4952_ZG6DBYZ2WOD_1.jpg,227,227
22.9951,4.5627,211.9953,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4953_20O9724M7PG_1.jpg,227,227
26.9903,10.5555,198.9882,213.5616,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4954_LNJGRLCX8KK_1.jpg,227,227
4.9940,28.5566,225.0024,225.5699,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4955_A3LFGPLCOXT_1.jpg,227,227
2.9964,103.5574,220.0084,222.5508,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4956_5BNIOEO83QS_1.jpg,227,227
2.9964,87.5539,227.0000,225.5699,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4957_ZIO13J6H2PE_1.jpg,227,227
35.0034,75.5683,190.9978,196.5593,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4958_JOYJ9YNIDHQ_1.jpg,227,227
2.9964,73.5707,227.0000,214.5604,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4959_WGTPNXV1ZQH_1.jpg,227,227
4.9940,12.5531,225.0024,221.5520,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4960_X8GKXSAPGBL_1.jpg,227,227
7.9904,50.5529,227.0000,176.5606,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4961_N9X7W4JO6ZL_1.jpg,227,227
11.0095,61.5624,214.9917,215.5592,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4962_G016KG3ASSD_1.jpg,227,227
2.9964,6.5603,223.0048,216.5580,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4963_79108U6DIVH_1.jpg,227,227
11.0095,2.5651,217.0120,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4965_UNNST3DCROU_1.jpg,227,227
0.0000,0.0000,227.0000,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4966_GQN5WGOSWAG_1.jpg,227,227
4.9940,91.5718,227.0000,222.5508,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4967_C1P10OUPIGD_1.jpg,227,227
8.9892,9.5567,221.0072,225.5699,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4968_OJ07DCQR29P_1.jpg,227,227
0.0000,24.5614,227.0000,208.5676,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4970_TY19BR9OXON_1.jpg,227,227
2.9964,50.5529,227.0000,224.5711,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4972_LQ38GXKUWAP_1.jpg,227,227
36.0022,133.5668,187.0026,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4974_XX01EQDPI4W_1.jpg,227,227
0.0000,0.0000,227.0000,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4975_1BAOGRH09DE_1.jpg,227,227
0.0000,0.0000,227.0000,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4976_MHWSU3MOIUW_1.jpg,227,227
2.9964,90.5730,227.0000,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4977_WPI34P7JPLE_1.jpg,227,227
3.9952,80.5623,227.0000,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4978_VXLJGOHGBQO_1.jpg,227,227
5.9928,94.5682,225.0024,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4979_GMQEVNNIDFK_1.jpg,227,227
0.0000,0.0000,227.0000,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4980_76TFLBO966C_1.jpg,227,227
2.9964,32.5518,226.0012,202.5748,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4981_RRAZ63NGZUD_1.jpg,227,227
34.0046,105.5550,180.0110,222.5508,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4983_O4QFJP8L16G_1.jpg,227,227
6.9916,50.5529,227.0000,200.5545,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4984_LAC1YKDHHYU_1.jpg,227,227
1.9976,40.5649,227.0000,179.5570,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4985_1A0UPRV9CGI_1.jpg,227,227
0.0000,0.0000,227.0000,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4986_RXGA9EUWODS_1.jpg,227,227
0.0000,0.0000,227.0000,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4988_928WM9RTPYJ_1.jpg,227,227
26.9903,55.5696,211.9953,220.5532,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4989_1N7290D520K_1.jpg,227,227
43.9926,68.5540,182.0086,213.5616,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4992_H1NUUBP73AD_1.jpg,227,227
1.9976,71.5504,227.0000,226.5687,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4994_ABFNT0UD5BZ_1.jpg,227,227
3.9952,44.5601,227.0000,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4997_NHLTMH4KCAW_1.jpg,227,227
0.0000,0.0000,227.0000,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4998_8T588757B1C_1.jpg,227,227
19.9987,22.5638,217.0120,176.5606,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_4999_UZ6B3DIC3IZ_1.jpg,227,227
5.9928,71.5504,221.0072,227.0000,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_5000_T219LW4SP4J_1.jpg,227,227
2.9964,30.5542,227.0000,185.5725,https://temp-originalimage.s3.ap-northeast-2.amazonaws.com/hdf5_5001_MFGOHRK417G_1.jpg,227,227
