left,top,right,bottom,origin_url,width,height
7.9919,106.5701,332.9844,343.0000,https://monde-data.s3.amazonaws.com/original-bag-images-dev/YVESFXU8EBO_1.jpg,343,343
24.9942,185.5530,162.0003,277.5504,https://monde-data.s3.amazonaws.com/original-bag-images-dev/K2NIS07DCXB_1.jpg,231,318
27.9888,181.5744,765.9680,600.5440,https://monde-data.s3.amazonaws.com/original-bag-images-dev/EILBICHJFKH_1.jpg,784,784
3.9396,72.0888,588.0000,509.1492,https://monde-data.s3.amazonaws.com/original-bag-images-dev/U34PESY7QXN_1.jpg,588,588
9.7755,220.8141,734.0445,633.0144,https://monde-data.s3.amazonaws.com/original-bag-images-dev/SX1DIAE0ZIX_1.jpg,735,699
33.3494,97.6580,545.6752,439.9440,https://monde-data.s3.amazonaws.com/original-bag-images-dev/6XQOIKRKASH_1.jpg,581,460
9.8310,83.8490,541.4395,418.0158,https://monde-data.s3.amazonaws.com/original-bag-images-dev/0ZYBWD8UVYA_1.jpg,565,439
3.9294,34.9005,322.2108,239.0565,https://monde-data.s3.amazonaws.com/original-bag-images-dev/6WJ2D5P6E4V_1.jpg,333,265
6.8720,50.5460,839.4148,582.6125,https://monde-data.s3.amazonaws.com/original-bag-images-dev/4BZF9ORI49W_1.jpg,859,635
5.8520,16.1850,626.7625,477.0342,https://monde-data.s3.amazonaws.com/original-bag-images-dev/EDNWETAKUOJ_1.jpg,665,498
0.0000,0.0000,392.0000,273.0000,https://monde-data.s3.amazonaws.com/original-bag-images-dev/VSFTPQOKZTH_1.jpg,392,273
97.0560,91.7154,890.4000,704.5068,https://monde-data.s3.amazonaws.com/original-bag-images-dev/GKCPJ8SQRSG_1.jpg,960,753
4.9147,257.1692,1003.0000,826.2714,https://monde-data.s3.amazonaws.com/original-bag-images-dev/AK967031N3X_1.jpg,1003,1003
0.0000,32.5635,192.0016,218.5605,https://monde-data.s3.amazonaws.com/original-bag-images-dev/9WPZ4AIZOKH_1.jpg,196,255
124.4960,98.4885,1169.6600,619.4130,https://monde-data.s3.amazonaws.com/original-bag-images-dev/RBHZZR1N0WG_1.jpg,1255,705
11.7600,111.3280,773.1808,707.1680,https://monde-data.s3.amazonaws.com/original-bag-images-dev/MK7X6056N2J_1.jpg,784,784
10.0104,138.5548,384.0036,382.5680,https://monde-data.s3.amazonaws.com/original-bag-images-dev/FLIM4MKR1DY_1.jpg,388,388
50.0192,266.5600,329.9856,452.5640,https://monde-data.s3.amazonaws.com/original-bag-images-dev/7MDT4IIQ3VT_1.jpg,392,490
18.0320,163.5424,769.0256,657.5408,https://monde-data.s3.amazonaws.com/original-bag-images-dev/4TEE058Q9OQ_1.jpg,784,784
40.9716,202.5720,648.9792,509.5410,https://monde-data.s3.amazonaws.com/original-bag-images-dev/8QNGLOVDXQW_1.jpg,684,510
404.0148,458.5812,583.0020,568.5372,https://monde-data.s3.amazonaws.com/original-bag-images-dev/Y1C1K4J14WX_1.jpg,588,588
165.9728,227.5952,675.9648,578.5920,https://monde-data.s3.amazonaws.com/original-bag-images-dev/O9UEOZCBM6T_1.jpg,784,784
410.5788,271.5906,731.0484,484.6479,https://monde-data.s3.amazonaws.com/original-bag-images-dev/X9RAWGFIHCK_1.jpg,732,489
6.8796,83.8341,434.1204,410.1741,https://monde-data.s3.amazonaws.com/original-bag-images-dev/E5U127TPKRZ_1.jpg,441,441
3.8940,80.9952,588.0530,414.5856,https://monde-data.s3.amazonaws.com/original-bag-images-dev/3NB14R44PPG_1.jpg,590,572
12.7008,155.3888,768.3200,620.9280,https://monde-data.s3.amazonaws.com/original-bag-images-dev/2Y4PTMZSDID_1.jpg,784,784
6.8796,77.9688,580.1796,488.5692,https://monde-data.s3.amazonaws.com/original-bag-images-dev/BU96G0WAO9E_1.jpg,588,588
36.0368,269.5671,792.9712,609.5646,https://monde-data.s3.amazonaws.com/original-bag-images-dev/J57N92WHNDQ_1.jpg,808,657
15.9940,35.5520,220.0000,193.5560,https://monde-data.s3.amazonaws.com/original-bag-images-dev/U9I90YYGX3E_1.jpg,220,220
25.0056,176.5470,824.0256,651.5775,https://monde-data.s3.amazonaws.com/original-bag-images-dev/HA7WLTX45FI_1.jpg,828,735
50.9832,0.0000,386.9912,205.5696,https://monde-data.s3.amazonaws.com/original-bag-images-dev/PZDYYYW7C4M_1.jpg,388,226
55.0123,124.5672,725.9945,423.5664,https://monde-data.s3.amazonaws.com/original-bag-images-dev/BNMKNWLC7LA_1.jpg,763,474
6.9920,11.5620,727.0208,453.5500,https://monde-data.s3.amazonaws.com/original-bag-images-dev/0V7ZLZ60M5Y_1.jpg,736,470
63.9744,223.5576,555.0132,509.5608,https://monde-data.s3.amazonaws.com/original-bag-images-dev/RJH4R0FQVIW_1.jpg,588,588
5.0080,54.5559,306.9904,253.5613,https://monde-data.s3.amazonaws.com/original-bag-images-dev/0W3XSW6VC6N_1.jpg,313,313
7.8255,95.6820,547.1745,499.6665,https://monde-data.s3.amazonaws.com/original-bag-images-dev/21IU4ZO7G1Z_1.jpg,555,555
6.8526,206.4240,486.0000,532.8594,https://monde-data.s3.amazonaws.com/original-bag-images-dev/G4OLMTN85HA_1.jpg,486,549
51.0156,61.5595,272.9934,235.5585,https://monde-data.s3.amazonaws.com/original-bag-images-dev/0P3C907A31Y_1.jpg,333,265
581.9693,298.5884,691.0288,432.5882,https://monde-data.s3.amazonaws.com/original-bag-images-dev/7LWUB8NXU9A_1.jpg,869,869
334.1898,355.2696,810.4698,698.2794,https://monde-data.s3.amazonaws.com/original-bag-images-dev/TYR0IVH6RSR_1.jpg,882,882
110.7282,77.0182,523.1688,504.3310,https://monde-data.s3.amazonaws.com/original-bag-images-dev/C1T6O8R2PHJ_1.jpg,627,542
76.9896,56.5510,266.0004,199.5715,https://monde-data.s3.amazonaws.com/original-bag-images-dev/6MV8ODPT98Z_1.jpg,333,265
3.8808,221.0292,876.0906,706.1292,https://monde-data.s3.amazonaws.com/original-bag-images-dev/E8NKBH2RY6D_1.jpg,882,882
177.3408,325.9088,711.4800,708.1088,https://monde-data.s3.amazonaws.com/original-bag-images-dev/50YWYLXJV4P_1.jpg,784,784
7.8727,28.1061,180.1184,163.9242,https://monde-data.s3.amazonaws.com/original-bag-images-dev/XZ7DG0UJ6XF_1.jpg,187,187
57.8592,214.1888,730.0608,639.5088,https://monde-data.s3.amazonaws.com/original-bag-images-dev/HGVBB9HLCHA_1.jpg,784,784
6.8796,14.2884,583.1196,514.0884,https://monde-data.s3.amazonaws.com/original-bag-images-dev/3GQXP3R92OW_1.jpg,588,588
11.7549,66.3030,325.1745,239.0565,https://monde-data.s3.amazonaws.com/original-bag-images-dev/XY2RLWH6N9Z_1.jpg,333,265
49.9800,190.5778,680.0220,564.5470,https://monde-data.s3.amazonaws.com/original-bag-images-dev/K0KQLG5OKIN_1.jpg,735,691
5.8844,64.1337,311.0594,248.9915,https://monde-data.s3.amazonaws.com/original-bag-images-dev/VKTUNEQGPUS_1.jpg,313,313
0.0000,0.0000,376.0000,324.0000,https://monde-data.s3.amazonaws.com/original-bag-images-dev/TZR354S78MY_1.jpg,376,324
11.7750,18.1478,934.1814,794.7291,https://monde-data.s3.amazonaws.com/original-bag-images-dev/E3XLIF4ZK7X_1.jpg,942,803
66.0006,39.5645,288.0117,178.5570,https://monde-data.s3.amazonaws.com/original-bag-images-dev/V7CQ57VYA3M_1.jpg,333,265
39.0258,129.5723,621.9819,414.5592,https://monde-data.s3.amazonaws.com/original-bag-images-dev/XOA457YI40G_1.jpg,657,451
1.9866,206.5472,473.0000,467.5632,https://monde-data.s3.amazonaws.com/original-bag-images-dev/62OL6W654HN_1.jpg,473,472
11.9892,80.5488,373.9932,331.5460,https://monde-data.s3.amazonaws.com/original-bag-images-dev/HSRBT9T932S_1.jpg,388,388
75.9696,90.5520,712.0288,501.5640,https://monde-data.s3.amazonaws.com/original-bag-images-dev/CAWWJDBPHBD_1.jpg,784,588
19.0320,154.5412,718.0188,548.5326,https://monde-data.s3.amazonaws.com/original-bag-images-dev/PCSYL32H8HX_1.jpg,732,682
7.8234,278.6358,1000.0913,799.6629,https://monde-data.s3.amazonaws.com/original-bag-images-dev/3M6850V5RGX_1.jpg,1003,993
8.8200,105.4284,556.6596,484.6884,https://monde-data.s3.amazonaws.com/original-bag-images-dev/USIJDYUFMEG_1.jpg,588,588
3.9396,114.2484,588.0000,479.7492,https://monde-data.s3.amazonaws.com/original-bag-images-dev/9KTK2TQT8JC_1.jpg,588,588
4.8804,57.3888,588.0000,491.5092,https://monde-data.s3.amazonaws.com/original-bag-images-dev/G6FCYMHTYXR_1.jpg,588,588
51.9792,267.5400,350.9968,453.5440,https://monde-data.s3.amazonaws.com/original-bag-images-dev/E583H1HSMOH_1.jpg,392,490
0.0000,0.0000,329.0000,280.0000,https://monde-data.s3.amazonaws.com/original-bag-images-dev/00MSP8VL1AO_1.jpg,329,280
4.8804,114.2484,581.1204,485.6292,https://monde-data.s3.amazonaws.com/original-bag-images-dev/8B6ZSPXEK8A_1.jpg,588,588
13.7200,166.1590,483.1400,440.5590,https://monde-data.s3.amazonaws.com/original-bag-images-dev/VXTZ1LLKGOC_1.jpg,490,490
7.8204,76.9692,585.0600,506.2092,https://monde-data.s3.amazonaws.com/original-bag-images-dev/1LTR0MM6BCM_1.jpg,588,588
208.7400,123.0594,793.8000,575.9594,https://monde-data.s3.amazonaws.com/original-bag-images-dev/C653ZDDV7SP_1.jpg,980,647
9.8000,137.6284,923.1600,691.8036,https://monde-data.s3.amazonaws.com/original-bag-images-dev/8KV84JBUTUD_1.jpg,980,796
0.0000,0.0000,730.0000,580.0000,https://monde-data.s3.amazonaws.com/original-bag-images-dev/017OE1B4URY_1.jpg,730,580
151.8804,106.4630,531.1698,378.0912,https://monde-data.s3.amazonaws.com/original-bag-images-dev/JLAKJSBHXWQ_1.jpg,686,454
58.8209,35.7751,1115.2262,912.2155,https://monde-data.s3.amazonaws.com/original-bag-images-dev/7XW5VS00ZHM_1.jpg,1129,991
140.1400,58.4080,786.9400,589.6675,https://monde-data.s3.amazonaws.com/original-bag-images-dev/CE65Z4ZGLLA_1.jpg,980,745
16.6208,208.3088,753.5808,538.6080,https://monde-data.s3.amazonaws.com/original-bag-images-dev/T1NPHWQEEWQ_1.jpg,784,784
3.9249,23.1240,441.0000,351.0336,https://monde-data.s3.amazonaws.com/original-bag-images-dev/RIS4ZR8HXOO_1.jpg,441,376
13.7088,208.2304,1217.1456,1194.1888,https://monde-data.s3.amazonaws.com/original-bag-images-dev/XQ339LKIM9X_1.jpg,1224,1568
112.0140,126.5799,441.0000,407.5613,https://monde-data.s3.amazonaws.com/original-bag-images-dev/RITLFIL40BB_1.jpg,588,419
7.8645,201.4635,735.0000,716.9190,https://monde-data.s3.amazonaws.com/original-bag-images-dev/5TR11ST5A7S_1.jpg,735,735
327.1996,450.5637,594.5912,604.5352,https://monde-data.s3.amazonaws.com/original-bag-images-dev/FC2RV98IRWA_1.jpg,623,1051
13.7514,55.3918,522.7209,400.9411,https://monde-data.s3.amazonaws.com/original-bag-images-dev/LVGXNH9BDYY_1.jpg,559,419
4.9000,158.3680,968.2400,814.9680,https://monde-data.s3.amazonaws.com/original-bag-images-dev/QPL4C6TOOBO_1.jpg,980,980
6.8796,6.4092,585.0600,516.0288,https://monde-data.s3.amazonaws.com/original-bag-images-dev/NNV69IU0F0I_1.jpg,588,588
3.9420,3.5148,727.0800,606.0000,https://monde-data.s3.amazonaws.com/original-bag-images-dev/293P7G9A1JS_1.jpg,730,606
211.4386,478.3356,431.6829,691.8012,https://monde-data.s3.amazonaws.com/original-bag-images-dev/GCSTU28KFQH_1.jpg,509,981
0.9996,59.3292,586.0596,544.4292,https://monde-data.s3.amazonaws.com/original-bag-images-dev/NI5NGK1L26I_1.jpg,588,588
0.0000,0.0000,588.0000,588.0000,https://monde-data.s3.amazonaws.com/original-bag-images-dev/HOCLFUWENBZ_1.jpg,588,588
62.0144,113.5232,756.0112,570.5952,https://monde-data.s3.amazonaws.com/original-bag-images-dev/029TL99HBRC_1.jpg,784,784
16.6404,151.4688,565.4796,454.2888,https://monde-data.s3.amazonaws.com/original-bag-images-dev/913X6X845DG_1.jpg,588,588
28.3808,203.3696,747.7792,635.5888,https://monde-data.s3.amazonaws.com/original-bag-images-dev/009MK7NOGPD_1.jpg,784,784
4.9098,76.9888,294.0000,318.0688,https://monde-data.s3.amazonaws.com/original-bag-images-dev/9FXQ6SZZYYL_1.jpg,294,392
264.7182,959.5520,605.8464,1122.2942,https://monde-data.s3.amazonaws.com/original-bag-images-dev/F5AI30RAL7Z_1.jpg,849,1363
226.9740,170.5530,402.0324,315.5439,https://monde-data.s3.amazonaws.com/original-bag-images-dev/I6MDEAJN14A_1.jpg,627,417
36.2208,67.2700,764.4000,729.4300,https://monde-data.s3.amazonaws.com/original-bag-images-dev/O9QPFUMJFDQ_1.jpg,784,775
0.0000,123.5650,319.0096,325.0000,https://monde-data.s3.amazonaws.com/original-bag-images-dev/0S3VIO6H9UX_1.jpg,392,325
10.7625,0.0000,1385.9230,796.1982,https://monde-data.s3.amazonaws.com/original-bag-images-dev/TLW9IU2IHFH_1.jpg,1435,879
60.7453,139.7039,316.5547,265.1390,https://monde-data.s3.amazonaws.com/original-bag-images-dev/L6GMPVNLDIC_1.jpg,343,343
17.6644,100.3518,529.5966,491.7711,https://monde-data.s3.amazonaws.com/original-bag-images-dev/1MEK90MBXNF_1.jpg,559,591
3.8830,80.8000,706.0000,475.2050,https://monde-data.s3.amazonaws.com/original-bag-images-dev/VPUI7US6K8T_1.jpg,706,505
71.5407,26.0205,360.5250,454.1361,https://monde-data.s3.amazonaws.com/original-bag-images-dev/DTDON6T8Z3D_1.jpg,627,627
60.7845,98.5635,671.2755,627.7635,https://monde-data.s3.amazonaws.com/original-bag-images-dev/BPMZ8WH8IGR_1.jpg,735,735
0.9659,728.5560,294.9710,975.5298,https://monde-data.s3.amazonaws.com/original-bag-images-dev/IG7RGOKU09Y_1.jpg,743,1114
6.9930,31.5615,257.0094,255.5660,https://monde-data.s3.amazonaws.com/original-bag-images-dev/TL80JYNM52H_1.jpg,333,265
52.9214,245.5994,667.1413,705.3298,https://monde-data.s3.amazonaws.com/original-bag-images-dev/YKZN7HIFK1J_1.jpg,721,1042
121.0300,568.5682,929.0400,1072.5664,https://monde-data.s3.amazonaws.com/original-bag-images-dev/IOYYDP0EWOE_1.jpg,980,1174
42.9903,66.5680,323.0100,234.5515,https://monde-data.s3.amazonaws.com/original-bag-images-dev/YDRGBZCSVAY_1.jpg,333,265
23.9850,66.5550,234.0075,244.5450,https://monde-data.s3.amazonaws.com/original-bag-images-dev/09RG3530XIJ_1.jpg,615,425
0.0000,96.5496,587.0004,526.5540,https://monde-data.s3.amazonaws.com/original-bag-images-dev/03ILVER003C_1.jpg,588,588
3.9200,206.3880,974.1200,706.1880,https://monde-data.s3.amazonaws.com/original-bag-images-dev/FICCYIN34VW_1.jpg,980,980
74.9700,14.5544,950.0120,600.5944,https://monde-data.s3.amazonaws.com/original-bag-images-dev/9QLSLO1UHRH_1.jpg,980,644
14.7084,71.0906,717.1066,642.1947,https://monde-data.s3.amazonaws.com/original-bag-images-dev/1MRNJQ3ZHYC_1.jpg,721,721
1.9424,55.4457,599.1697,399.3583,https://monde-data.s3.amazonaws.com/original-bag-images-dev/RBXA19SYBJE_1.jpg,607,439
4.8804,95.6088,580.1796,507.2088,https://monde-data.s3.amazonaws.com/original-bag-images-dev/Z8904I25NSO_1.jpg,588,588
21.9834,429.5918,189.0324,566.5374,https://monde-data.s3.amazonaws.com/original-bag-images-dev/3QSG9H973EA_1.jpg,621,682
109.0201,660.4956,827.0073,1089.6066,https://monde-data.s3.amazonaws.com/original-bag-images-dev/WZUGCRSD34L_1.jpg,931,1242
37.0059,136.5724,349.0090,359.5761,https://monde-data.s3.amazonaws.com/original-bag-images-dev/KTWRYUHUAES_1.jpg,421,421
12.0197,191.5606,504.9891,528.5434,https://monde-data.s3.amazonaws.com/original-bag-images-dev/8L37MR8N39U_1.jpg,539,539
259.9695,244.5360,625.9995,521.5848,https://monde-data.s3.amazonaws.com/original-bag-images-dev/9Z2SZLOQLRR_1.jpg,735,552
63.0032,63.5440,293.0122,296.5612,https://monde-data.s3.amazonaws.com/original-bag-images-dev/O42APYESQ4S_1.jpg,338,338
30.9918,251.5524,457.0113,622.5483,https://monde-data.s3.amazonaws.com/original-bag-images-dev/P3RUBAPWFAQ_1.jpg,471,627
75.9934,169.5408,703.9844,597.5424,https://monde-data.s3.amazonaws.com/original-bag-images-dev/Q0T8EA40KDQ_1.jpg,721,741
1.9943,99.5925,421.0129,397.5615,https://monde-data.s3.amazonaws.com/original-bag-images-dev/TD00PSKK5KG_1.jpg,539,735
6.8796,162.3288,616.4249,782.0080,https://monde-data.s3.amazonaws.com/original-bag-images-dev/ACYR3NNSMGU_1.jpg,637,956
215.9920,485.5312,586.9808,729.5904,https://monde-data.s3.amazonaws.com/original-bag-images-dev/62KA0WKY30T_1.jpg,784,784
0.9933,95.5656,162.0003,259.5528,https://monde-data.s3.amazonaws.com/original-bag-images-dev/L0XUBGJCGMB_1.jpg,231,312
370.6620,394.7664,514.8336,598.6684,https://monde-data.s3.amazonaws.com/original-bag-images-dev/TTH8ZUV5OFA_1.jpg,758,758
17.9949,112.5663,213.0051,231.0000,https://monde-data.s3.amazonaws.com/original-bag-images-dev/Q9DVTN2VZMB_1.jpg,231,231
160.0340,30.5730,875.0420,667.5579,https://monde-data.s3.amazonaws.com/original-bag-images-dev/C2E2P5QM46K_1.jpg,980,711
349.0368,589.5680,588.0000,740.5664,https://monde-data.s3.amazonaws.com/original-bag-images-dev/F9DQ9UBDU4U_1.jpg,784,784
67.0170,303.5880,265.9320,422.5608,https://monde-data.s3.amazonaws.com/original-bag-images-dev/VKZGIOCMU1O_1.jpg,1335,648
20.9916,125.5870,325.0128,508.5465,https://monde-data.s3.amazonaws.com/original-bag-images-dev/7XROTTOE01K_1.jpg,357,539
48.9804,404.3088,579.1800,784.0000,https://monde-data.s3.amazonaws.com/original-bag-images-dev/4IGBPODP7FT_1.jpg,588,784
39.9819,238.5669,540.0045,644.5802,https://monde-data.s3.amazonaws.com/original-bag-images-dev/4NG5S10O1AI_1.jpg,553,737
107.9988,169.5447,462.0135,537.5344,https://monde-data.s3.amazonaws.com/original-bag-images-dev/P3T1KK8NXFA_1.jpg,559,559
5.9843,270.5976,719.9906,820.5246,https://monde-data.s3.amazonaws.com/original-bag-images-dev/E21LQVZD6TD_1.jpg,721,882
24.9606,444.5280,722.9754,1039.6134,https://monde-data.s3.amazonaws.com/original-bag-images-dev/NQBDMOAEV6O_1.jpg,882,1323
429.0966,1479.5746,1563.0516,2353.5480,https://monde-data.s3.amazonaws.com/original-bag-images-dev/J30N6F9ST1B_1.jpg,2007,2822
0.0000,146.5590,343.0060,459.5710,https://monde-data.s3.amazonaws.com/original-bag-images-dev/GV1DQK47EPD_1.jpg,356,490
2.0384,420.5376,294.0000,624.5344,https://monde-data.s3.amazonaws.com/original-bag-images-dev/ANRPM4CVYBF_1.jpg,784,784
412.5408,412.1488,754.6000,614.0288,https://monde-data.s3.amazonaws.com/original-bag-images-dev/LUSJAN0MP6X_1.jpg,784,784
164.8992,128.9337,500.4876,329.8288,https://monde-data.s3.amazonaws.com/original-bag-images-dev/4DRFCRVN6GX_1.jpg,579,343
47.0148,321.5520,599.9868,651.5520,https://monde-data.s3.amazonaws.com/original-bag-images-dev/5OUKX3K5MRN_1.jpg,609,660
96.0225,153.5760,315.9675,351.5500,https://monde-data.s3.amazonaws.com/original-bag-images-dev/SPH6M3V2WTM_1.jpg,775,790
173.9925,266.5907,512.0082,585.5869,https://monde-data.s3.amazonaws.com/original-bag-images-dev/HX2WP7HJZZX_1.jpg,627,713
6.9993,102.5640,224.0007,231.0000,https://monde-data.s3.amazonaws.com/original-bag-images-dev/BRIR12L47MW_1.jpg,231,231
4.8804,195.5688,570.3600,588.0000,https://monde-data.s3.amazonaws.com/original-bag-images-dev/I0P40V8JFKV_1.jpg,588,588
402.9760,472.5560,602.0336,608.5800,https://monde-data.s3.amazonaws.com/original-bag-images-dev/WGOQQQ1HPYV_1.jpg,784,1960
17.0100,65.5620,473.9958,498.5652,https://monde-data.s3.amazonaws.com/original-bag-images-dev/PRPH6F29XWR_1.jpg,486,588
164.0232,292.5439,424.9806,613.5365,https://monde-data.s3.amazonaws.com/original-bag-images-dev/7V7WZ1U82WQ_1.jpg,627,713
0.0000,663.5634,325.9650,882.5384,https://monde-data.s3.amazonaws.com/original-bag-images-dev/OZX0Q3M3AKW_1.jpg,775,922
0.0000,0.0000,588.0000,588.0000,https://monde-data.s3.amazonaws.com/original-bag-images-dev/SPE4FO58SWC_1.jpg,588,588
3.0016,129.5553,268.0000,350.5740,https://monde-data.s3.amazonaws.com/original-bag-images-dev/8IXI4Y4HOCY_1.jpg,268,357
955.2425,2965.8805,1835.3175,4015.0000,https://monde-data.s3.amazonaws.com/original-bag-images-dev/OSL0FTOHNYR_1.jpg,2675,4015
5.9260,1366.6509,2738.9972,3696.5556,https://monde-data.s3.amazonaws.com/original-bag-images-dev/K7HX56NX01O_1.jpg,2963,3951
332.9802,401.5936,521.0190,611.5872,https://monde-data.s3.amazonaws.com/original-bag-images-dev/1L2RK8W3MIT_1.jpg,621,958
399.6885,682.7608,711.1380,1001.3272,https://monde-data.s3.amazonaws.com/original-bag-images-dev/FDT9O1JDYUZ_1.jpg,1005,1037
0.0000,136.5647,337.9860,393.5588,https://monde-data.s3.amazonaws.com/original-bag-images-dev/FP8OCSW9ZDC_1.jpg,569,509
30.9890,113.5642,441.0224,437.5740,https://monde-data.s3.amazonaws.com/original-bag-images-dev/CZ7J3UI4JSI_1.jpg,466,466
25.0187,491.5160,574.9975,987.5640,https://monde-data.s3.amazonaws.com/original-bag-images-dev/GMGQQLTJ2NZ_1.jpg,721,1030
60.0054,115.5714,235.9938,266.5698,https://monde-data.s3.amazonaws.com/original-bag-images-dev/ZKSCQNYRPDJ_1.jpg,294,294
49.9858,501.5418,785.9542,1021.5626,https://monde-data.s3.amazonaws.com/original-bag-images-dev/93MITCQP2TQ_1.jpg,853,1087
73.0104,78.5576,266.0112,293.5640,https://monde-data.s3.amazonaws.com/original-bag-images-dev/B7QBFD5Y60T_1.jpg,348,316
58.9764,156.5844,538.0200,588.0000,https://monde-data.s3.amazonaws.com/original-bag-images-dev/MN7MYHRFLJW_1.jpg,588,588
6.9960,152.5860,304.0080,422.5662,https://monde-data.s3.amazonaws.com/original-bag-images-dev/SX76Y7J8S0P_1.jpg,318,441
8.9964,205.5648,577.0044,588.0000,https://monde-data.s3.amazonaws.com/original-bag-images-dev/4MWW22OR0BP_1.jpg,588,588
61.9752,483.5712,1128.9600,1096.5024,https://monde-data.s3.amazonaws.com/original-bag-images-dev/7M7V3EPZGAY_1.jpg,1176,1176
89.0072,60.5540,316.9960,260.0000,https://monde-data.s3.amazonaws.com/original-bag-images-dev/R30UXPAB6PV_1.jpg,388,260
120.0186,680.5500,1802.0853,1907.4900,https://monde-data.s3.amazonaws.com/original-bag-images-dev/SH3AOKO0Y9W_1.jpg,2007,1950
79.0272,562.5408,754.9920,1013.5689,https://monde-data.s3.amazonaws.com/original-bag-images-dev/58RF1JJKGWJ_1.jpg,882,1059
3.0030,74.5668,224.9940,231.0000,https://monde-data.s3.amazonaws.com/original-bag-images-dev/GJNVJ2H348S_1.jpg,231,231
145.0008,429.5928,1007.0088,1117.5528,https://monde-data.s3.amazonaws.com/original-bag-images-dev/FFE5KF7WLOD_1.jpg,1176,1176
116.0320,309.5820,901.0120,937.5660,https://monde-data.s3.amazonaws.com/original-bag-images-dev/Y07EQKAD65L_1.jpg,980,980
12.9948,139.5912,576.0048,568.5372,https://monde-data.s3.amazonaws.com/original-bag-images-dev/ZHJ105REI9U_1.jpg,588,588
11.0032,165.5710,362.9952,485.5410,https://monde-data.s3.amazonaws.com/original-bag-images-dev/DYUJC3UC3JQ_1.jpg,368,490
312.0320,258.5877,1213.0048,903.5649,https://monde-data.s3.amazonaws.com/original-bag-images-dev/TJT20TKH5AU_1.jpg,1568,1029
75.9696,155.5848,512.0304,487.5696,https://monde-data.s3.amazonaws.com/original-bag-images-dev/L8MDCM376TJ_1.jpg,588,588
206.9760,333.5136,1009.0080,1121.5512,https://monde-data.s3.amazonaws.com/original-bag-images-dev/74KA09JBCMF_1.jpg,1176,1176
239.9824,223.5968,650.0144,747.5440,https://monde-data.s3.amazonaws.com/original-bag-images-dev/Z4760O47DGL_1.jpg,784,784
13.9995,69.5640,233.9880,230.5710,https://monde-data.s3.amazonaws.com/original-bag-images-dev/9W7ELPM133U_1.jpg,255,255
7.9968,160.5828,570.0072,588.0000,https://monde-data.s3.amazonaws.com/original-bag-images-dev/VESUWYWNAJC_1.jpg,588,588
5.9976,66.5616,294.0000,294.0000,https://monde-data.s3.amazonaws.com/original-bag-images-dev/04AT2SBD6SG_1.jpg,294,294
231.9660,397.5860,738.0380,797.5240,https://monde-data.s3.amazonaws.com/original-bag-images-dev/RDX7TALDO5W_1.jpg,980,980
75.9544,476.5235,1018.9672,1240.5675,https://monde-data.s3.amazonaws.com/original-bag-images-dev/N263KDRASRJ_1.jpg,1052,1255
33.3200,212.2680,958.4400,912.9680,https://monde-data.s3.amazonaws.com/original-bag-images-dev/X0NVEBLJV9S_1.jpg,980,980
5.9976,146.5884,586.0008,588.0000,https://monde-data.s3.amazonaws.com/original-bag-images-dev/B1488H2NE7T_1.jpg,588,588
39.9840,267.5400,901.9920,849.5620,https://monde-data.s3.amazonaws.com/original-bag-images-dev/QKKPB2KN8UH_1.jpg,980,980
127.9880,349.5660,853.9720,935.6060,https://monde-data.s3.amazonaws.com/original-bag-images-dev/T0H24YNCHYI_1.jpg,980,980
70.9520,350.5460,891.9960,940.6040,https://monde-data.s3.amazonaws.com/original-bag-images-dev/FEZSXNGQ4XK_1.jpg,980,980
8.9964,161.5824,573.0060,586.5888,https://monde-data.s3.amazonaws.com/original-bag-images-dev/2JLSZLRCHUD_1.jpg,588,588
242.0208,67.5444,346.9984,170.5746,https://monde-data.s3.amazonaws.com/original-bag-images-dev/5QUJ7X5HR1L_1.jpg,392,357
0.0000,0.0000,348.0000,348.0000,https://monde-data.s3.amazonaws.com/original-bag-images-dev/3LXU4G4SP2F_1.jpg,348,348
457.9050,997.4440,3066.0770,3424.5120,https://monde-data.s3.amazonaws.com/original-bag-images-dev/FIRON9BP1II_1.jpg,3430,3430
24.0172,82.5664,380.0072,382.5680,https://monde-data.s3.amazonaws.com/original-bag-images-dev/S5P3US28BOU_1.jpg,388,388
81.9672,467.5776,1102.0296,1139.5440,https://monde-data.s3.amazonaws.com/original-bag-images-dev/HPSN9R13YSD_1.jpg,1176,1176
25.0173,191.5557,348.9882,403.5528,https://monde-data.s3.amazonaws.com/original-bag-images-dev/V99UQD5SR3K_1.jpg,627,471
35.3664,79.9200,2723.7654,2140.9920,https://monde-data.s3.amazonaws.com/original-bag-images-dev/UB3U9HBZT8E_1.jpg,2763,2160
614.0680,478.5626,1239.9842,977.5348,https://monde-data.s3.amazonaws.com/original-bag-images-dev/FS5UW7KAFZN_1.jpg,1274,1063
35.2655,19.1760,1072.6485,683.0040,https://monde-data.s3.amazonaws.com/original-bag-images-dev/8DSBAH12K4N_1.jpg,1255,705
449.0390,164.5470,1101.0115,668.5515,https://monde-data.s3.amazonaws.com/original-bag-images-dev/GPUQMV3YEGQ_1.jpg,1255,705
180.0162,570.5854,562.9806,858.5514,https://monde-data.s3.amazonaws.com/original-bag-images-dev/D4FTKR82NIA_1.jpg,1274,938
